"","TeamNameBat","Team_Batting","Season","Match_id","Innings_No","venueGround","venueCity","winner","TeamNameBowl","Team_Bowling","TeamBattingWon","EOIOver","EOIBall","EOIRuns","EOIWkts","EOIRunRate","Over4","Over4Ball","Over4Runs","Over4Wkts","Over4RunRate","Over6","Over6Ball","Over6Runs","Over6Wkts","Over6RunRate","Over8","Over8Ball","Over8Runs","Over8Wkts","Over8RunRate","Over10","Over10Ball","Over10Runs","Over10Wkts","Over10RunRate","Over12","Over12Ball","Over12Runs","Over12Wkts","Over12RunRate","Over15","Over15Ball","Over15Runs","Over15Wkts","Over15RunRate","Over17","Over17Ball","Over17Runs","Over17Wkts","Over17RunRate","Over20","Over20Ball","Over20Runs","Over20Wkts","Over20RunRate"
"1013","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082603,1,"Saurashtra Cricket Association Stadium","Rajkot","Gujarat Lions","Gujarat Lions","Gujarat Lions","FALSE",20,6,171,8,8.55,4,6,35,1,8.75,6,6,64,2,10.67,8,6,76,2,9.5,10,6,92,3,9.2,12,6,106,3,8.83,15,6,126,5,8.4,17,6,149,5,8.76,20,6,171,8,8.55
"1014","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082607,1,"M Chinnaswamy Stadium","Bengaluru","Rising Pune Supergiants","Royal Challengers Bangalore","Royal Challengers Bangalore","TRUE",20,6,161,8,8.05,4,6,41,0,10.25,6,7,55,0,9.17,8,6,68,1,8.5,10,6,79,2,7.9,12,6,92,2,7.67,15,6,117,2,7.8,17,6,130,5,7.65,20,6,161,8,8.05
"1015","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082615,2,"Maharashtra Cricket Association Stadium","Pune","Rising Pune Supergiants","Sunrisers Hyderabad","Sunrisers Hyderabad","TRUE",20,6,179,4,8.95,4,6,24,1,6,6,6,55,1,9.17,8,6,61,1,7.62,10,6,83,1,8.3,12,6,91,2,7.58,15,6,115,3,7.67,17,6,130,4,7.65,20,6,179,4,8.95
"1016","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082618,1,"Wankhede Stadium","Mumbai","Rising Pune Supergiants","Mumbai Indians","Mumbai Indians","TRUE",20,6,160,6,8,4,6,31,0,7.75,6,6,48,0,8,8,6,69,0,8.62,10,6,84,1,8.4,12,6,100,2,8.33,15,6,120,3,8,17,6,137,4,8.06,20,6,160,6,8
"1017","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082620,1,"Maharashtra Cricket Association Stadium","Pune","Kolkata Knight Riders","Kolkata Knight Riders","Kolkata Knight Riders","FALSE",20,7,182,5,9.1,4,7,30,0,7.5,6,6,57,0,9.5,8,6,65,1,8.12,10,6,83,1,8.3,12,6,98,1,8.17,15,6,129,2,8.6,17,6,147,2,8.65,20,7,182,5,9.1
"1018","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082624,1,"Maharashtra Cricket Association Stadium","Pune","Rising Pune Supergiants","Royal Challengers Bangalore","Royal Challengers Bangalore","TRUE",20,6,157,3,7.85,4,6,24,1,6,6,6,43,1,7.17,8,6,57,1,7.12,10,6,67,2,6.7,12,6,85,2,7.08,15,7,111,3,7.4,17,7,129,3,7.59,20,6,157,3,7.85
"1019","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082629,2,"Maharashtra Cricket Association Stadium","Pune","Rising Pune Supergiants","Gujarat Lions","Gujarat Lions","TRUE",20,5,167,5,8.35,4,6,24,3,6,6,6,43,4,7.17,8,6,51,4,6.38,10,6,67,4,6.7,12,6,80,4,6.67,15,6,102,4,6.8,17,6,126,5,7.41,20,5,167,5,8.35
"1020","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082631,2,"Eden Gardens","Kolkata","Rising Pune Supergiants","Kolkata Knight Riders","Kolkata Knight Riders","TRUE",20,2,158,6,7.9,4,6,47,1,11.75,6,7,74,2,12.33,8,6,88,2,11,10,6,96,3,9.6,12,6,110,3,9.17,15,6,134,4,8.93,17,6,146,5,8.59,20,2,158,6,7.9
"1021","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082634,1,"Rajiv Gandhi International Stadium Uppal","Hyderabad (Deccan)","Rising Pune Supergiants","Sunrisers Hyderabad","Sunrisers Hyderabad","TRUE",20,6,148,8,7.4,4,6,19,1,4.75,6,7,35,1,5.83,8,6,43,2,5.38,10,6,51,2,5.1,12,6,73,2,6.08,15,6,100,3,6.67,17,7,116,5,6.82,20,6,148,8,7.4
"1022","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082642,2,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","Delhi Daredevils","FALSE",20,7,161,7,8.05,4,6,36,1,9,6,7,53,2,8.83,8,6,65,2,8.12,10,6,78,3,7.8,12,6,92,3,7.67,15,6,117,3,7.8,17,6,131,4,7.71,20,7,161,7,8.05
"1023","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082645,2,"Maharashtra Cricket Association Stadium","Pune","Rising Pune Supergiants","Kings XI Punjab","Kings XI Punjab","TRUE",12,6,78,1,6.5,4,6,30,0,7.5,6,6,43,1,7.17,8,6,55,1,6.88,10,6,62,1,6.2,12,6,78,1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082647,1,"Wankhede Stadium","Mumbai","Rising Pune Supergiants","Mumbai Indians","Mumbai Indians","TRUE",20,6,162,4,8.1,4,6,24,2,6,6,6,33,2,5.5,8,6,43,2,5.38,10,6,63,2,6.3,12,6,83,2,6.92,15,6,104,3,6.93,17,7,114,3,6.71,20,6,162,4,8.1
"1025","Rising Pune Supergiants","Rising Pune Supergiants",2017,1082650,2,"Rajiv Gandhi International Stadium Uppal","Hyderabad (Deccan)","Mumbai Indians","Mumbai Indians","Mumbai Indians","FALSE",20,6,128,6,6.4,4,6,23,1,5.75,6,6,38,1,6.33,8,6,48,1,6,10,6,58,1,5.8,12,6,71,2,5.92,15,7,83,2,5.53,17,6,100,3,5.88,20,6,128,6,6.4
"1026","Royal Challengers Bangalore","2",2008,335987,2,"M Chinnaswamy Stadium","Bangalore","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",16,2,82,10,5.12,4,6,16,2,4,6,6,26,4,4.33,8,6,38,5,4.75,10,7,51,7,5.1,12,6,59,8,4.92,15,7,81,9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","Royal Challengers Bangalore","2",2008,335990,2,"Wankhede Stadium","Mumbai","Royal Challengers Bangalore","Mumbai Indians","7","TRUE",20,5,166,5,8.3,4,6,27,0,6.75,6,6,40,1,6.67,8,6,54,1,6.75,10,6,76,3,7.6,12,6,94,3,7.83,15,6,118,4,7.87,17,6,136,4,8,20,5,166,5,8.3
"1028","Royal Challengers Bangalore","2",2008,335997,1,"M Chinnaswamy Stadium","Bangalore","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,7,135,8,6.75,4,6,29,2,7.25,6,6,57,2,9.5,8,6,68,4,8.5,10,6,77,5,7.7,12,6,78,6,6.5,15,6,95,7,6.33,17,6,112,7,6.59,20,7,135,8,6.75
"1029","Royal Challengers Bangalore","2",2008,336001,2,"M Chinnaswamy Stadium","Bangalore","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,4,165,10,8.25,4,6,20,1,5,6,6,45,1,7.5,8,6,69,1,8.62,10,6,93,1,9.3,12,6,111,2,9.25,15,7,132,3,8.8,17,6,148,6,8.71,20,4,165,10,8.25
"1030","Royal Challengers Bangalore","2",2008,336003,2,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,181,5,9.05,4,6,42,1,10.5,6,6,55,3,9.17,8,7,65,3,8.12,10,6,83,3,8.3,12,6,107,3,8.92,15,6,134,3,8.93,17,6,144,4,8.47,20,6,181,5,9.05
"1031","Royal Challengers Bangalore","2",2008,336007,2,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Royal Challengers Bangalore","Deccan Chargers","8","TRUE",19,6,171,5,9,4,6,30,1,7.5,6,6,43,1,7.17,8,6,53,2,6.62,10,6,61,2,6.1,12,6,83,3,6.92,15,6,106,3,7.07,17,6,137,4,8.06,NA,NA,NA,NA,NA
"1032","Royal Challengers Bangalore","2",2008,336011,1,"M Chinnaswamy Stadium","Bangalore","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,2,126,10,6.3,4,6,15,3,3.75,6,6,26,3,4.33,8,6,40,3,5,10,6,51,3,5.1,12,6,69,3,5.75,15,6,97,4,6.47,17,6,115,7,6.76,20,2,126,10,6.3
"1033","Royal Challengers Bangalore","2",2008,336015,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",16,6,124,4,7.75,4,6,19,1,4.75,6,6,35,2,5.83,8,6,41,2,5.12,10,6,53,3,5.3,12,6,76,3,6.33,15,6,111,4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","Royal Challengers Bangalore","2",2008,336017,1,"M Chinnaswamy Stadium","Bangalore","Mumbai Indians","Mumbai Indians","7","FALSE",18,6,122,9,6.78,4,6,27,0,6.75,6,6,36,2,6,8,6,40,3,5,10,6,56,3,5.6,12,6,75,4,6.25,15,7,92,7,6.13,17,9,115,7,6.76,NA,NA,NA,NA,NA
"1035","Royal Challengers Bangalore","2",2008,336021,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,7,143,8,7.15,4,6,24,1,6,6,7,50,3,8.33,8,6,59,3,7.38,10,7,74,3,7.4,12,6,81,4,6.75,15,6,102,5,6.8,17,6,123,5,7.24,20,7,143,8,7.15
"1036","Royal Challengers Bangalore","2",2008,336028,2,"Sawai Mansingh Stadium","Jaipur","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,6,132,9,6.6,4,6,15,3,3.75,6,6,23,3,3.83,8,6,31,4,3.88,10,6,38,4,3.8,12,6,50,5,4.17,15,6,83,7,5.53,17,6,107,8,6.29,20,6,132,9,6.6
"1037","Royal Challengers Bangalore","2",2008,336031,1,"M Chinnaswamy Stadium","Bangalore","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,154,7,7.7,4,6,29,0,7.25,6,6,41,1,6.83,8,6,61,2,7.62,10,6,70,2,7,12,6,79,3,6.58,15,6,102,3,6.8,17,6,119,5,7,20,6,154,7,7.7
"1038","Royal Challengers Bangalore","2",2008,336034,1,"MA Chidambaram Stadium, Chepauk","Chennai","Royal Challengers Bangalore","Chennai Super Kings","3","TRUE",20,6,126,8,6.3,4,6,16,1,4,6,6,23,2,3.83,8,7,33,2,4.12,10,6,41,4,4.1,12,6,52,4,4.33,15,6,76,5,5.07,17,6,98,6,5.76,20,6,126,8,6.3
"1039","Royal Challengers Bangalore","2",2008,336039,1,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Deccan Chargers","8","TRUE",20,6,156,8,7.8,4,7,32,1,8,6,6,46,1,7.67,8,6,57,1,7.12,10,6,80,1,8,12,6,93,2,7.75,15,6,114,5,7.6,17,6,126,5,7.41,20,6,156,8,7.8
"1040","Royal Challengers Bangalore","2",2009,392187,1,"Newlands","Cape Town","Royal Challengers Bangalore","Rajasthan Royals","5","TRUE",20,7,133,8,6.65,4,6,14,2,3.5,6,6,29,3,4.83,8,6,46,3,5.75,10,6,57,4,5.7,12,6,63,5,5.25,15,7,87,5,5.8,17,6,98,6,5.76,20,7,133,8,6.65
"1041","Royal Challengers Bangalore","2",2009,392190,2,"St George's Park","Port Elizabeth","Chennai Super Kings","Chennai Super Kings","3","FALSE",16,2,87,10,5.44,4,7,31,1,7.75,6,6,46,2,7.67,8,6,51,5,6.38,10,6,56,5,5.6,12,6,71,7,5.92,15,6,85,9,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Royal Challengers Bangalore","2",2009,392193,2,"Newlands","Cape Town","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,160,8,8,4,6,19,2,4.75,6,6,31,2,5.17,8,7,43,3,5.38,10,6,57,3,5.7,12,7,75,4,6.25,15,6,109,4,7.27,17,7,132,6,7.76,20,6,160,8,8
"1043","Royal Challengers Bangalore","2",2009,392196,1,"Kingsmead","Durban","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,6,168,9,8.4,4,7,39,1,9.75,6,6,49,3,8.17,8,6,62,3,7.75,10,6,71,3,7.1,12,6,87,4,7.25,15,6,118,4,7.87,17,7,136,5,8,20,6,168,9,8.4
"1044","Royal Challengers Bangalore","2",2009,392199,1,"St George's Park","Port Elizabeth","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,7,149,7,7.45,4,6,26,2,6.5,6,7,45,2,7.5,8,6,62,2,7.75,10,6,74,3,7.4,12,6,81,4,6.75,15,6,100,4,6.67,17,6,119,4,7,20,7,149,7,7.45
"1045","Royal Challengers Bangalore","2",2009,392204,2,"Kingsmead","Durban","Royal Challengers Bangalore","Kolkata Knight Riders","1","TRUE",20,5,143,5,7.15,4,8,32,0,8,6,6,46,0,7.67,8,6,53,0,6.62,10,6,65,0,6.5,12,6,75,1,6.25,15,6,98,2,6.53,17,6,115,4,6.76,20,5,143,5,7.15
"1046","Royal Challengers Bangalore","2",2009,392209,1,"Kingsmead","Durban","Royal Challengers Bangalore","Kings XI Punjab","4","TRUE",20,7,145,9,7.25,4,6,27,1,6.75,6,6,38,2,6.33,8,6,52,3,6.5,10,6,62,3,6.2,12,7,80,5,6.67,15,6,100,6,6.67,17,6,112,6,6.59,20,7,145,9,7.25
"1047","Royal Challengers Bangalore","2",2009,392213,2,"New Wanderers Stadium","Johannesburg","Royal Challengers Bangalore","Mumbai Indians","7","TRUE",19,1,150,1,7.89,4,6,41,1,10.25,6,6,51,1,8.5,8,6,62,1,7.75,10,6,74,1,7.4,12,6,87,1,7.25,15,6,122,1,8.13,17,6,134,1,7.88,NA,NA,NA,NA,NA
"1048","Royal Challengers Bangalore","2",2009,392218,1,"SuperSport Park","Centurion","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,6,105,10,5.25,4,6,16,1,4,6,7,29,3,4.83,8,6,40,3,5,10,6,49,4,4.9,12,6,60,5,5,15,6,76,6,5.07,17,6,92,7,5.41,20,6,105,10,5.25
"1049","Royal Challengers Bangalore","2",2009,392223,2,"St George's Park","Port Elizabeth","Mumbai Indians","Mumbai Indians","7","FALSE",20,7,141,7,7.05,4,6,27,1,6.75,6,6,39,2,6.5,8,7,47,3,5.88,10,6,58,4,5.8,12,7,74,5,6.17,15,6,100,6,6.67,17,7,113,6,6.65,20,7,141,7,7.05
"1050","Royal Challengers Bangalore","2",2009,392226,2,"SuperSport Park","Centurion","Royal Challengers Bangalore","Kolkata Knight Riders","1","TRUE",20,2,176,4,8.8,4,6,27,0,6.75,6,6,46,0,7.67,8,6,58,0,7.25,10,6,70,2,7,12,6,80,3,6.67,15,7,119,3,7.93,17,6,134,4,7.88,20,2,176,4,8.8
"1051","Royal Challengers Bangalore","2",2009,392229,2,"Kingsmead","Durban","Royal Challengers Bangalore","Chennai Super Kings","3","TRUE",20,4,132,8,6.6,4,6,29,2,7.25,6,6,33,3,5.5,8,6,46,3,5.75,10,6,57,3,5.7,12,6,66,3,5.5,15,6,91,4,6.07,17,7,104,6,6.12,20,4,132,8,6.6
"1052","Royal Challengers Bangalore","2",2009,392237,2,"New Wanderers Stadium","Johannesburg","Royal Challengers Bangalore","Delhi Daredevils","6","TRUE",19,7,135,3,7.11,4,6,16,1,4,6,6,27,1,4.5,8,6,43,1,5.38,10,6,54,1,5.4,12,6,70,1,5.83,15,6,102,3,6.8,17,6,112,3,6.59,NA,NA,NA,NA,NA
"1053","Royal Challengers Bangalore","2",2009,392241,1,"SuperSport Park","Centurion","Royal Challengers Bangalore","Deccan Chargers","8","TRUE",20,6,170,4,8.5,4,6,25,1,6.25,6,6,33,1,5.5,8,6,51,1,6.38,10,6,64,2,6.4,12,6,90,2,7.5,15,6,116,3,7.73,17,6,134,4,7.88,20,6,170,4,8.5
"1054","Royal Challengers Bangalore","2",2009,392243,2,"New Wanderers Stadium","Johannesburg","Royal Challengers Bangalore","Chennai Super Kings","3","TRUE",19,6,149,4,7.84,4,7,39,2,9.75,6,6,59,2,9.83,8,6,68,2,8.5,10,6,82,2,8.2,12,6,92,2,7.67,15,6,110,3,7.33,17,6,127,4,7.47,NA,NA,NA,NA,NA
"1055","Royal Challengers Bangalore","2",2009,392244,2,"New Wanderers Stadium","Johannesburg","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,137,9,6.85,4,6,21,1,5.25,6,6,36,1,6,8,6,53,2,6.62,10,6,69,3,6.9,12,6,79,4,6.58,15,6,103,6,6.87,17,6,113,8,6.65,20,6,137,9,6.85
"1056","Royal Challengers Bangalore","2",2010,419114,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,135,7,6.75,4,7,16,1,4,6,6,24,3,4,8,7,44,4,5.5,10,6,57,4,5.7,12,6,73,4,6.08,15,6,89,5,5.93,17,6,106,5,6.24,20,6,135,7,6.75
"1057","Royal Challengers Bangalore","2",2010,419117,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Kings XI Punjab","4","TRUE",19,6,204,2,10.74,4,9,32,0,8,6,6,61,0,10.17,8,6,74,0,9.25,10,6,89,1,8.9,12,6,114,1,9.5,15,6,149,2,9.93,17,6,170,2,10,NA,NA,NA,NA,NA
"1058","Royal Challengers Bangalore","2",2010,419124,2,"Brabourne Stadium","Mumbai","Royal Challengers Bangalore","Mumbai Indians","7","TRUE",20,1,155,3,7.75,4,6,28,0,7,6,6,55,0,9.17,8,6,68,0,8.5,10,6,85,1,8.5,12,6,100,1,8.33,15,6,117,2,7.8,17,6,136,3,8,20,1,155,3,7.75
"1059","Royal Challengers Bangalore","2",2010,419128,1,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Chennai Super Kings","3","TRUE",20,6,171,5,8.55,4,6,19,0,4.75,6,6,38,1,6.33,8,7,59,2,7.38,10,6,67,3,6.7,12,6,86,3,7.17,15,6,104,3,6.93,17,6,119,5,7,20,6,171,5,8.55
"1060","Royal Challengers Bangalore","2",2010,419133,2,"M Chinnaswamy Stadium","Bangalore","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,166,9,8.3,4,6,33,0,8.25,6,7,46,0,7.67,8,6,59,0,7.38,10,6,78,1,7.8,12,6,90,4,7.5,15,6,121,5,8.07,17,6,136,7,8,20,6,166,9,8.3
"1061","Royal Challengers Bangalore","2",2010,419138,1,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,161,4,8.05,4,6,28,1,7,6,8,52,1,8.67,8,6,59,2,7.38,10,6,80,2,8,12,6,94,2,7.83,15,6,117,2,7.8,17,6,124,4,7.29,20,6,161,4,8.05
"1062","Royal Challengers Bangalore","2",2010,419141,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Royal Challengers Bangalore","Kings XI Punjab","4","TRUE",20,2,184,4,9.2,4,6,28,0,7,6,6,51,1,8.5,8,6,65,2,8.12,10,6,77,2,7.7,12,6,93,2,7.75,15,6,122,2,8.13,17,7,159,3,9.35,20,2,184,4,9.2
"1063","Royal Challengers Bangalore","2",2010,419145,2,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,147,9,7.35,4,6,26,1,6.5,6,6,38,1,6.33,8,6,45,1,5.62,10,6,56,2,5.6,12,6,77,3,6.42,15,6,111,4,7.4,17,6,128,5,7.53,20,6,147,9,7.35
"1064","Royal Challengers Bangalore","2",2010,419150,1,"M Chinnaswamy Stadium","Bangalore","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,184,6,9.2,4,7,25,1,6.25,6,6,46,1,7.67,8,6,58,1,7.25,10,6,68,3,6.8,12,6,77,4,6.42,15,7,107,4,7.13,17,7,138,4,8.12,20,6,184,6,9.2
"1065","Royal Challengers Bangalore","2",2010,419153,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Kolkata Knight Riders","1","TRUE",18,1,162,3,9,4,7,22,1,5.5,6,6,48,1,8,8,6,61,1,7.62,10,6,76,1,7.6,12,6,85,2,7.08,15,6,120,3,8,17,6,158,3,9.29,NA,NA,NA,NA,NA
"1066","Royal Challengers Bangalore","2",2010,419156,2,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","Deccan Chargers","Deccan Chargers","8","FALSE",20,5,138,10,6.9,4,6,27,1,6.75,6,7,38,1,6.33,8,8,61,1,7.62,10,6,72,1,7.2,12,6,82,2,6.83,15,6,102,4,6.8,17,6,113,6,6.65,20,5,138,10,6.9
"1067","Royal Challengers Bangalore","2",2010,419159,2,"Sawai Mansingh Stadium","Jaipur","Royal Challengers Bangalore","Rajasthan Royals","5","TRUE",16,4,132,5,8.25,4,6,34,1,8.5,6,6,59,2,9.83,8,6,72,2,9,10,6,91,2,9.1,12,6,114,4,9.5,15,6,124,5,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","Royal Challengers Bangalore","2",2010,419162,2,"M Chinnaswamy Stadium","Bangalore","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,134,9,6.7,4,6,22,0,5.5,6,6,34,2,5.67,8,6,48,2,6,10,7,64,3,6.4,12,6,78,5,6.5,15,6,98,6,6.53,17,6,115,7,6.76,20,6,134,9,6.7
"1069","Royal Challengers Bangalore","2",2010,419167,2,"Dr DY Patil Sports Academy","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,7,149,9,7.45,4,6,31,1,7.75,6,6,44,1,7.33,8,6,62,2,7.75,10,7,83,4,8.3,12,7,100,5,8.33,15,6,118,7,7.87,17,6,129,7,7.59,20,7,149,9,7.45
"1070","Royal Challengers Bangalore","2",2010,419169,2,"Dr DY Patil Sports Academy","Mumbai","Royal Challengers Bangalore","Deccan Chargers","8","TRUE",14,5,86,1,6.14,4,6,21,0,5.25,6,7,33,0,5.5,8,6,42,1,5.25,10,6,53,1,5.3,12,6,71,1,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","Royal Challengers Bangalore","2",2011,501205,2,"Nehru Stadium","Kochi","Royal Challengers Bangalore","Kochi Tuskers Kerala","9","TRUE",19,5,162,4,8.53,4,7,31,1,7.75,6,6,48,2,8,8,6,65,2,8.12,10,6,85,3,8.5,12,7,91,3,7.58,15,7,118,3,7.87,17,6,129,3,7.59,NA,NA,NA,NA,NA
"1072","Royal Challengers Bangalore","2",2011,501210,1,"M Chinnaswamy Stadium","Bangalore","Mumbai Indians","Mumbai Indians","7","FALSE",20,7,140,4,7,4,6,16,1,4,6,6,24,2,4,8,6,35,2,4.38,10,6,50,2,5,12,6,64,2,5.33,15,7,91,2,6.07,17,6,111,3,6.53,20,7,140,4,7
"1073","Royal Challengers Bangalore","2",2011,501213,2,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Deccan Chargers","Deccan Chargers","8","FALSE",20,8,142,9,7.1,4,6,22,2,5.5,6,6,28,3,4.67,8,6,39,4,4.88,10,6,53,4,5.3,12,7,63,5,5.25,15,6,92,5,6.13,17,6,118,7,6.94,20,8,142,9,7.1
"1074","Royal Challengers Bangalore","2",2011,501216,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,162,7,8.1,4,6,30,2,7.5,6,6,33,3,5.5,8,6,52,3,6.5,10,6,67,3,6.7,12,6,85,4,7.08,15,6,112,5,7.47,17,6,128,6,7.53,20,6,162,7,8.1
"1075","Royal Challengers Bangalore","2",2011,501227,2,"Eden Gardens","Kolkata","Royal Challengers Bangalore","Kolkata Knight Riders","1","TRUE",19,1,175,1,9.21,4,7,32,0,8,6,6,57,0,9.5,8,6,74,0,9.25,10,6,92,0,9.2,12,6,123,0,10.25,15,7,152,1,10.13,17,6,166,1,9.76,NA,NA,NA,NA,NA
"1076","Royal Challengers Bangalore","2",2011,501232,2,"Feroz Shah Kotla","Delhi","Royal Challengers Bangalore","Delhi Daredevils","6","TRUE",20,3,161,7,8.05,4,6,45,1,11.25,6,6,65,1,10.83,8,6,88,2,11,10,6,97,4,9.7,12,6,105,4,8.75,15,6,117,5,7.8,17,8,139,7,8.18,20,3,161,7,8.05
"1077","Royal Challengers Bangalore","2",2011,501237,1,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Pune Warriors","10","TRUE",20,6,181,5,9.05,4,6,37,0,9.25,6,6,57,0,9.5,8,6,67,1,8.38,10,6,78,2,7.8,12,6,94,2,7.83,15,6,118,2,7.87,17,6,141,3,8.29,20,6,181,5,9.05
"1078","Royal Challengers Bangalore","2",2011,501249,1,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Kings XI Punjab","4","TRUE",20,6,205,6,10.25,4,6,38,0,9.5,6,6,48,1,8,8,6,77,1,9.62,10,6,103,1,10.3,12,6,126,1,10.5,15,6,155,3,10.33,17,6,176,3,10.35,20,6,205,6,10.25
"1079","Royal Challengers Bangalore","2",2011,501252,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Kochi Tuskers Kerala","9","TRUE",14,1,128,1,9.14,4,6,67,1,16.75,6,6,79,1,13.17,8,6,94,1,11.75,10,6,109,1,10.9,12,6,118,1,9.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","Royal Challengers Bangalore","2",2011,501257,2,"Sawai Mansingh Stadium","Jaipur","Royal Challengers Bangalore","Rajasthan Royals","5","TRUE",17,6,147,1,8.65,4,6,42,0,10.5,6,6,62,0,10.33,8,7,74,1,9.25,10,6,86,1,8.6,12,6,97,1,8.08,15,6,122,1,8.13,17,6,147,1,8.65,NA,NA,NA,NA,NA
"1081","Royal Challengers Bangalore","2",2011,501260,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Kolkata Knight Riders","1","TRUE",13,4,105,6,8.08,4,7,50,1,12.5,6,6,65,2,10.83,8,6,75,3,9.38,10,7,89,3,8.9,12,6,99,5,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","Royal Challengers Bangalore","2",2011,501265,2,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Kings XI Punjab","4","FALSE",17,6,121,10,7.12,4,7,17,2,4.25,6,6,34,3,5.67,8,6,55,4,6.88,10,6,69,4,6.9,12,6,84,5,7,15,6,97,8,6.47,17,6,121,10,7.12,NA,NA,NA,NA,NA
"1083","Royal Challengers Bangalore","2",2011,501271,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Chennai Super Kings","3","TRUE",18,6,129,2,7.17,4,6,31,1,7.75,6,6,44,1,7.33,8,7,53,1,6.62,10,6,80,2,8,12,8,88,2,7.33,15,6,104,2,6.93,17,6,116,2,6.82,NA,NA,NA,NA,NA
"1084","Royal Challengers Bangalore","2",2011,501273,1,"Wankhede Stadium","Mumbai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,175,4,8.75,4,6,30,1,7.5,6,7,44,1,7.33,8,6,60,1,7.5,10,6,73,2,7.3,12,6,86,3,7.17,15,6,122,3,8.13,17,6,135,4,7.94,20,6,175,4,8.75
